sdate,stime,sdatetime,station,grow_area,openclosed,wdir,tide,class,category,temp,sal,year,doy,month,precip,avgt,maxt,precip_d1,precip_d2,log1precip,log1precip_d1,log1precip_d2,log1precip_2,log1precip_3,gm_open,gm_relay,p90_open,p90_relay,all_lvls,p90_lvls,gm_lvls,pct_1000,pct_500,pct_100,pct_l_1000,pct_l_500,pct_l_100
2017-11-06,11:55:00,2017-11-06T11:55:00Z,WJ014.31,WJ,C,SW,H,CA,A,11,29,2017,310,Nov,8.1,14.1,16.7,0.8,0,2.2082744135228043,0.5877866649021191,0,0.5877866649021191,2.2925347571405443,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-10-24,13:40:00,2017-10-24T13:40:00Z,WJ014.31,WJ,O,S,HF,CA,A,12,32,2017,297,Oct,1.5,15.8,17.8,0,0,0.9162907318741551,0,0,0,0.9162907318741551,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-09-27,16:46:00,2017-09-27T16:46:00Z,WJ014.31,WJ,O,SW,H,CA,A,18,30,2017,270,Sep,0,21.1,28.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-08-14,16:29:00,2017-08-14T16:29:00Z,WJ014.31,WJ,O,SW,H,CA,A,21,33,2017,226,Aug,0,20.8,27.2,0.3,2,0,0.26236426446749106,1.0986122886681098,1.1939224684724346,1.1939224684724346,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-08-02,08:31:00,2017-08-02T08:31:00Z,WJ014.31,WJ,O,CL,H,CA,A,21,32,2017,214,Aug,0,21.8,28.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-06-07,11:10:00,2017-06-07T11:10:00Z,WJ014.31,WJ,C,S,H,CA,A,11,30,2017,158,Jun,0.8,13.6,20.6,18.3,3.6,0.5877866649021191,2.9601050959108397,1.5260563034950494,3.131136910560194,3.1654750481410856,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-05-16,16:07:00,2017-05-16T16:07:00Z,WJ014.31,WJ,C,NW,H,CA,A,12,25,2017,136,May,0,14.7,25,1,18.3,0,0.6931471805599453,2.9601050959108397,3.0106208860477417,3.0106208860477417,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2017-04-10,11:44:00,2017-04-10T11:44:00Z,WJ014.31,WJ,C,S,H,CA,A,6,25,2017,100,Apr,0,9.2,18.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-12-27,10:07:00,2016-12-27T10:07:00Z,WJ014.31,WJ,O,SW,H,CA,A,0,30,2016,362,Dec,3,6.1,11.7,0.5,0,1.3862943611198906,0.4054651081081644,0,0.4054651081081644,1.5040773967762742,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-12-05,13:36:00,2016-12-05T13:36:00Z,WJ014.31,WJ,C,CL,HF,CA,A,3,32,2016,340,Dec,4.1,-2.9,-1,0,0,1.62924053973028,0,0,0,1.62924053973028,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-11-28,09:52:00,2016-11-28T09:52:00Z,WJ014.31,WJ,O,CL,HF,CA,A,NA,30,2016,333,Nov,0,0.9,6.1,0,0.8,0,0,0.5877866649021191,0.5877866649021191,0.5877866649021191,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-11-14,11:08:00,2016-11-14T11:08:00Z,WJ014.31,WJ,O,S,HE,CA,A,6,30,2016,319,Nov,0,7.2,16.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-10-19,13:30:00,2016-10-19T13:30:00Z,WJ014.31,WJ,O,W,HF,CA,A,15,30,2016,293,Oct,0.3,17.6,25.6,0,0,0.26236426446749106,0,0,0,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-09-28,08:59:00,2016-09-28T08:59:00Z,WJ014.31,WJ,O,CL,HF,CA,A,16,32,2016,272,Sep,0,13.6,16.7,6.1,0,0,1.9600947840472698,0,1.9600947840472698,1.9600947840472698,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-09-07,14:07:00,2016-09-07T14:07:00Z,WJ014.31,WJ,O,S,F,CA,A,18,32,2016,251,Sep,1.3,18.8,21.7,0.5,0,0.832909122935104,0.4054651081081644,0,0.4054651081081644,1.0296194171811583,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-08-30,10:05:00,2016-08-30T10:05:00Z,WJ014.31,WJ,C,CL,HF,CA,A,18,32,2016,243,Aug,0,20.1,26.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-08-17,10:19:00,2016-08-17T10:19:00Z,WJ014.31,WJ,C,NW,HF,CA,A,19,30,2016,230,Aug,0,24,28.9,11.4,0,0,2.517696472610991,0,2.517696472610991,2.517696472610991,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-06-29,17:50:00,2016-06-29T17:50:00Z,WJ014.31,WJ,C,CL,F,CA,A,21,29,2016,181,Jun,23.1,19.2,22.2,18.5,0.3,3.1822118404966093,2.970414465569701,0.26236426446749106,2.9856819377004897,3.758871825933971,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-05-09,12:54:00,2016-05-09T12:54:00Z,WJ014.31,WJ,O,SW,HF,CA,A,9,28,2016,130,May,0,8.6,13.9,0.8,0,0,0.5877866649021191,0,0.5877866649021191,0.5877866649021191,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-04-27,14:32:00,2016-04-27T14:32:00Z,WJ014.31,WJ,O,SW,HF,CA,A,8,30,2016,118,Apr,0,4.6,13.3,10.2,0,0,2.4159137783010487,0,2.4159137783010487,2.4159137783010487,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2016-03-28,14:00:00,2016-03-28T14:00:00Z,WJ014.31,WJ,O,NE,HF,CA,A,6,30,2016,88,Mar,23.4,3.1,6.1,0,0,3.1945831322991562,0,0,0,3.1945831322991562,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-12-01,14:06:00,2015-12-01T14:06:00Z,WJ014.31,WJ,NA,CL,HF,X,Z,NA,30,2015,335,Dec,2,-1.8,3.3,0,0,1.0986122886681098,0,0,0,1.0986122886681098,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-11-16,12:36:00,2015-11-16T12:36:00Z,WJ014.31,WJ,NA,N,HF,X,Z,NA,30,2015,320,Nov,0,4.2,12.2,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-09-01,11:59:00,2015-09-01T11:59:00Z,WJ014.31,WJ,NA,CL,F,X,Z,14,30,2015,244,Sep,0,21.6,26.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-08-17,12:52:00,2015-08-17T12:52:00Z,WJ014.31,WJ,NA,CL,HF,X,Z,17,30,2015,229,Aug,0,24.6,31.7,0,4.3,0,0,1.667706820558076,1.667706820558076,1.667706820558076,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-08-03,13:01:00,2015-08-03T13:01:00Z,WJ014.31,WJ,NA,SW,HF,X,Z,15,30,2015,215,Aug,3.8,22.3,27.2,0,0,1.5686159179138452,0,0,0,1.5686159179138452,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2015-07-14,10:36:00,2015-07-14T10:36:00Z,WJ014.31,WJ,NA,CL,H,X,Z,22,28,2015,195,Jul,0.3,19.3,24.4,0,0,0.26236426446749106,0,0,0,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.704901,1.3007426,0,2.6670485,2.4532628,0
2019-11-19,15:35:00,2019-11-19T15:35:00Z,WJ014.20,WJ,O,NA,H,CA,A,4,31,2019,323,Nov,2.3,2.8,4.4,7.6,0,1.1939224684724346,2.151762203259462,0,2.151762203259462,2.388762789235098,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-10-08,08:45:00,2019-10-08T08:45:00Z,WJ014.20,WJ,C,NA,H,CA,A,12,31,2019,281,Oct,1.5,14.9,18.9,14,0,0.9162907318741551,2.70805020110221,0,2.70805020110221,2.803360380906535,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-09-24,06:47:00,2019-09-24T06:47:00Z,WJ014.20,WJ,O,NA,HF,CA,A,16,32,2019,267,Sep,0,21.8,26.7,0.3,0,0,0.26236426446749106,0,0.26236426446749106,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-09-10,09:23:00,2019-09-10T09:23:00Z,WJ014.20,WJ,C,NA,H,CA,A,15,32,2019,253,Sep,0,14.4,20,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-08-20,15:27:00,2019-08-20T15:27:00Z,WJ014.20,WJ,O,NA,H,CA,A,20,34,2019,232,Aug,0,24.3,29.4,3,1.3,0,1.3862943611198906,0.832909122935104,1.667706820558076,1.667706820558076,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-07-29,09:03:00,2019-07-29T09:03:00Z,WJ014.20,WJ,O,NA,H,CA,A,20,31,2019,210,Jul,0,24.9,30,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-06-03,11:56:00,2019-06-03T11:56:00Z,WJ014.20,WJ,O,NA,H,CA,A,13,25,2019,154,Jun,0.3,14.4,20.6,6.4,0,0.26236426446749106,2.0014800002101243,0,2.0014800002101243,2.0412203288596382,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-05-21,13:24:00,2019-05-21T13:24:00Z,WJ014.20,WJ,O,NW,HF,CA,A,10,26,2019,141,May,0,16.3,18.3,3.6,1.3,0,1.5260563034950494,0.832909122935104,1.7749523509116738,1.7749523509116738,FALSE,TRUE,FALSE,TRUE,p90_relay,p90relay,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-04-02,10:08:00,2019-04-02T10:08:00Z,WJ014.20,WJ,O,NA,H,CA,A,5,22,2019,92,Apr,0,1.9,7.2,0,6.4,0,0,2.0014800002101243,2.0014800002101243,2.0014800002101243,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2019-03-25,12:05:00,2019-03-25T12:05:00Z,WJ014.20,WJ,O,NA,F,CA,A,5,25,2019,84,Mar,0,4.4,6.7,0,1,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-12-18,08:15:00,2018-12-18T08:15:00Z,WJ014.20,WJ,O,NA,HE,CA,A,0,29,2018,352,Dec,0,-1.8,1.7,13.5,1.3,0,2.6741486494265287,0.832909122935104,2.760009940032921,2.760009940032921,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-10-23,11:02:00,2018-10-23T11:02:00Z,WJ014.20,WJ,O,NA,H,CA,A,8,31,2018,296,Oct,7.4,5.7,11.1,0,0,2.128231705849268,0,0,0,2.128231705849268,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-10-09,12:04:00,2018-10-09T12:04:00Z,WJ014.20,WJ,O,S,H,CA,A,14,31,2018,282,Oct,0,17,27.8,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-09-25,11:37:00,2018-09-25T11:37:00Z,WJ014.20,WJ,O,SE,HF,CA,A,14,31,2018,268,Sep,44.5,10.1,18.3,0,0,3.817712325956905,0,0,0,3.817712325956905,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-09-18,07:35:00,2018-09-18T07:35:00Z,WJ014.20,WJ,C,SW,HE,CA,A,18,33,2018,261,Sep,13.7,21.6,25,0,0,2.6878474937846906,0,0,0,2.6878474937846906,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-08-28,11:53:00,2018-08-28T11:53:00Z,WJ014.20,WJ,O,SW,F,CA,A,20,34,2018,240,Aug,0,26.4,33.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-08-20,07:56:00,2018-08-20T07:56:00Z,WJ014.20,WJ,O,CL,H,CA,A,19,34,2018,232,Aug,0,19.2,22.8,0,2.5,0,0,1.252762968495368,1.252762968495368,1.252762968495368,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-08-08,08:13:00,2018-08-08T08:13:00Z,WJ014.20,WJ,C,NE,HF,CA,A,21,33,2018,220,Aug,1.5,25.4,28.3,0,0,0.9162907318741551,0,0,0,0.9162907318741551,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-07-09,07:49:00,2018-07-09T07:49:00Z,WJ014.20,WJ,C,CL,H,CA,A,17,30,2018,190,Jul,0,21.9,28.9,0,0,0,0,0,0,0,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-06-04,16:07:00,2018-06-04T16:07:00Z,WJ014.20,WJ,O,E,H,CA,A,13,29,2018,155,Jun,10.2,9.9,10.6,0,0,2.4159137783010487,0,0,0,2.4159137783010487,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-05-14,10:02:00,2018-05-14T10:02:00Z,WJ014.20,WJ,O,N,HF,CA,A,13,27,2018,134,May,0,11.5,16.1,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-05-07,17:25:00,2018-05-07T17:25:00Z,WJ014.20,WJ,C,S,H,CA,A,12,27,2018,127,May,0,13,17.8,1.3,0,0,0.832909122935104,0,0.832909122935104,0.832909122935104,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-04-24,07:32:00,2018-04-24T07:32:00Z,WJ014.20,WJ,C,CL,HE,CA,A,5,31,2018,114,Apr,0,9.6,17.8,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-03-27,09:30:00,2018-03-27T09:30:00Z,WJ014.20,WJ,O,CL,HE,CA,A,1,30,2018,86,Mar,0,0.9,8.3,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-03-20,13:22:00,2018-03-20T13:22:00Z,WJ014.20,WJ,O,N,HF,CA,A,3,35,2018,79,Mar,0,-2.2,3.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2018-02-21,13:47:00,2018-02-21T13:47:00Z,WJ014.20,WJ,O,CL,HF,CA,A,1,25,2018,52,Feb,0,7.5,20,0.3,0.3,0,0.26236426446749106,0.26236426446749106,0.4700036292457355,0.4700036292457355,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-12-04,11:23:00,2017-12-04T11:23:00Z,WJ014.20,WJ,O,N,H,CA,A,5,30,2017,338,Dec,0,-0.4,5,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-11-20,12:12:00,2017-11-20T12:12:00Z,WJ014.20,WJ,C,NW,H,CA,A,4,25,2017,324,Nov,0,1.1,3.9,10.9,5.6,0,2.4765384001174837,1.8870696490323797,2.8622008809294686,2.8622008809294686,FALSE,FALSE,FALSE,FALSE,p90_closed,p90closed,gmclosed,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-11-06,11:59:00,2017-11-06T11:59:00Z,WJ014.20,WJ,C,CL,H,CA,A,11,31,2017,310,Nov,8.1,14.1,16.7,0.8,0,2.2082744135228043,0.5877866649021191,0,0.5877866649021191,2.2925347571405443,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-10-24,13:44:00,2017-10-24T13:44:00Z,WJ014.20,WJ,O,S,HF,CA,A,12,32,2017,297,Oct,1.5,15.8,17.8,0,0,0.9162907318741551,0,0,0,0.9162907318741551,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-09-27,16:51:00,2017-09-27T16:51:00Z,WJ014.20,WJ,O,SW,H,CA,A,19,30,2017,270,Sep,0,21.1,28.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-08-14,14:48:00,2017-08-14T14:48:00Z,WJ014.20,WJ,O,SW,F,CA,A,20,33,2017,226,Aug,0,20.8,27.2,0.3,2,0,0.26236426446749106,1.0986122886681098,1.1939224684724346,1.1939224684724346,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-08-02,08:25:00,2017-08-02T08:25:00Z,WJ014.20,WJ,O,CL,H,CA,A,20,32,2017,214,Aug,0,21.8,28.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-06-07,11:38:00,2017-06-07T11:38:00Z,WJ014.20,WJ,C,S,HE,CA,A,12,30,2017,158,Jun,0.8,13.6,20.6,18.3,3.6,0.5877866649021191,2.9601050959108397,1.5260563034950494,3.131136910560194,3.1654750481410856,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-05-16,16:01:00,2017-05-16T16:01:00Z,WJ014.20,WJ,C,NW,H,CA,A,14,25,2017,136,May,0,14.7,25,1,18.3,0,0.6931471805599453,2.9601050959108397,3.0106208860477417,3.0106208860477417,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-04-10,11:37:00,2017-04-10T11:37:00Z,WJ014.20,WJ,C,CL,H,CA,A,5,24,2017,100,Apr,0,9.2,18.9,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2017-03-22,09:36:00,2017-03-22T09:36:00Z,WJ014.20,WJ,O,CL,E,CA,A,1,20,2017,81,Mar,0.3,-1.3,1.1,0,0,0.26236426446749106,0,0,0,0.26236426446749106,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-12-27,09:56:00,2016-12-27T09:56:00Z,WJ014.20,WJ,O,SW,H,CA,A,0,30,2016,362,Dec,3,6.1,11.7,0.5,0,1.3862943611198906,0.4054651081081644,0,0.4054651081081644,1.5040773967762742,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-12-05,13:30:00,2016-12-05T13:30:00Z,WJ014.20,WJ,C,CL,HF,CA,A,3,25,2016,340,Dec,4.1,-2.9,-1,0,0,1.62924053973028,0,0,0,1.62924053973028,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-11-28,09:44:00,2016-11-28T09:44:00Z,WJ014.20,WJ,O,CL,HF,CA,A,NA,30,2016,333,Nov,0,0.9,6.1,0,0.8,0,0,0.5877866649021191,0.5877866649021191,0.5877866649021191,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-11-14,11:00:00,2016-11-14T11:00:00Z,WJ014.20,WJ,O,S,HE,CA,A,5,30,2016,319,Nov,0,7.2,16.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-10-19,13:45:00,2016-10-19T13:45:00Z,WJ014.20,WJ,O,NW,H,CA,A,16,32,2016,293,Oct,0.3,17.6,25.6,0,0,0.26236426446749106,0,0,0,0.26236426446749106,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-09-27,09:54:00,2016-09-27T09:54:00Z,WJ014.20,WJ,O,CL,H,CA,A,23,31,2016,271,Sep,6.1,15.4,21.7,0,0,1.9600947840472698,0,0,0,1.9600947840472698,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-09-07,14:22:00,2016-09-07T14:22:00Z,WJ014.20,WJ,O,CL,F,CA,A,18,32,2016,251,Sep,1.3,18.8,21.7,0.5,0,0.832909122935104,0.4054651081081644,0,0.4054651081081644,1.0296194171811583,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-08-30,10:13:00,2016-08-30T10:13:00Z,WJ014.20,WJ,C,CL,H,CA,A,18,32,2016,243,Aug,0,20.1,26.7,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-08-17,10:23:00,2016-08-17T10:23:00Z,WJ014.20,WJ,C,N,HF,CA,A,19,30,2016,230,Aug,0,24,28.9,11.4,0,0,2.517696472610991,0,2.517696472610991,2.517696472610991,FALSE,TRUE,TRUE,TRUE,gm_relay,p90open,gmrelay,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-08-02,13:11:00,2016-08-02T13:11:00Z,WJ014.20,WJ,O,CL,HE,CA,A,26,30,2016,215,Aug,0,20.8,25,1.5,1,0,0.9162907318741551,0.6931471805599453,1.252762968495368,1.252762968495368,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-06-29,17:59:00,2016-06-29T17:59:00Z,WJ014.20,WJ,C,SE,HF,CA,A,21,29,2016,181,Jun,23.1,19.2,22.2,18.5,0.3,3.1822118404966093,2.970414465569701,0.26236426446749106,2.9856819377004897,3.758871825933971,FALSE,FALSE,FALSE,TRUE,gm_closed,p90relay,gmclosed,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-06-19,12:18:00,2016-06-19T12:18:00Z,WJ014.20,WJ,C,CL,HE,CA,A,25,30,2016,171,Jun,0,17,22.8,0,0,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-05-09,13:03:00,2016-05-09T13:03:00Z,WJ014.20,WJ,O,SW,HF,CA,A,8,29,2016,130,May,0,8.6,13.9,0.8,0,0,0.5877866649021191,0,0.5877866649021191,0.5877866649021191,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-04-27,14:43:00,2016-04-27T14:43:00Z,WJ014.20,WJ,O,SW,HF,CA,A,8,28,2016,118,Apr,0,4.6,13.3,10.2,0,0,2.4159137783010487,0,2.4159137783010487,2.4159137783010487,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-03-28,14:20:00,2016-03-28T14:20:00Z,WJ014.20,WJ,O,NE,HF,CA,A,6,28,2016,88,Mar,23.4,3.1,6.1,0,0,3.1945831322991562,0,0,0,3.1945831322991562,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2016-03-16,09:47:00,2016-03-16T09:47:00Z,WJ014.20,WJ,C,CL,E,CA,A,5,30,2016,76,Mar,2,6.8,11.7,20.8,0.8,1.0986122886681098,3.0819099697950434,0.5877866649021191,3.1179499062782403,3.202746442938317,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
2015-12-29,11:05:00,2015-12-29T11:05:00Z,WJ014.20,WJ,O,N,F,CA,A,1,28,2015,363,Dec,28.4,-6.7,-4.9,0,11.7,3.380994674344636,0,2.5416019934645457,2.5416019934645457,3.7160081215021887,TRUE,TRUE,TRUE,TRUE,open,p90open,gmopen,1.6618018,1.6111587,5.790062,2.4514356,2.8599842,9.7402945
